Tiempo (s),Valor Voltios
0.5364711284637451,0.19250587481307416
0.5391724109649658,1.6129242225409712
0.5418238639831543,1.2764139530625325
0.5443449020385742,1.441043977172155
0.5468871593475342,1.8700570696127203
0.5495815277099609,1.807555162205878
0.5523436069488525,1.5946736655781732
0.5549287796020508,1.59592370372631
0.5574386119842529,1.4624196295052951
0.5599250793457031,1.3686667683950318
0.5624277591705322,1.3032897732474746
0.564906120300293,1.4162932218390456
0.5673918724060059,1.7144273201696831
0.5701401233673096,1.4415439924314097
0.5742380619049072,1.4217933896908477
0.5782203674316406,1.2776639912106693
0.5819253921508789,1.5819232764671776
0.5849311351776123,1.5605476241340375
0.5874440670013428,1.5615476546525469
0.5901079177856445,1.4275435651722772
0.593106746673584,1.5092960600604268
0.5956709384918213,1.6671758781701103
0.5981636047363281,1.8098052308725243
0.6007101535797119,1.7048020264290293
0.6032271385192871,1.8121803033539843
0.6057140827178955,1.9564347056489764
0.6084036827087402,1.7594286935026096
0.6110680103302002,1.6474252754295482
0.6138644218444824,1.6361749320963166
0.6165878772735596,1.138284737693411
0.6192898750305176,0.9804049195837277
0.6218905448913574,0.922403149510178
0.6243903636932373,0.7880240485854672
0.6268665790557861,0.8431507309183021
0.6298716068267822,0.8977773979918822
0.6326479911804199,1.0017805719168678
0.6351728439331055,1.1825360881374554
0.6376700401306152,1.2132870265816218
0.6403100490570068,1.51754631183813
0.6428394317626953,1.452169316690573
0.6453545093536377,1.6400500503555409
0.6478362083435059,1.6326748252815333
0.6503348350524902,1.6576755882442702
0.6529715061187744,1.7293027741325115
0.6554913520812988,1.5096710715048678
0.6580028533935547,1.530171697134312
0.6604869365692139,1.6045489669484543
0.6629927158355713,1.4299186376537372
0.6654911041259766,1.5669228186895354
0.6680035591125488,1.6636757713553272
0.6704885959625244,1.5659227881710258
0.6730947494506836,1.6935516830957977
0.6756162643432617,1.6679259010589924
0.6781210899353027,1.6628007446516313
0.6806044578552246,1.7126772667622914
0.6830766201019287,1.6365499435407576
0.6855595111846924,1.631299783318583
0.6880347728729248,1.5997988219855344
0.6906862258911133,1.5380469374675743
0.6933507919311523,1.4360438245796077
0.6958930492401123,1.4750450148014773
0.698387861251831,1.3660416882839443
0.7008647918701172,1.292914456617939
0.7033576965332031,1.4111680654316845
0.7058351039886475,1.506420972319712
0.7083070278167725,1.426793542283395
0.7108025550842285,1.509171056245613
0.713416337966919,1.4582945036164434
0.715965747833252,1.3686667683950318
0.718456506729126,1.544047120578631
0.7209341526031494,1.3947925656910918
0.7234072685241699,1.3421659596545306
0.7259042263031006,1.3985426801355023
0.7284183502197266,1.4140431531723991
0.730900764465332,1.296914578691977
0.733508825302124,1.4294186223944825
0.7360410690307617,1.493295571764275
0.738562822341919,1.3950425733207192
0.7411580085754395,1.504045899838252
0.7437241077423096,1.450919278542436
0.746222734451294,1.5230464796899321
0.7487094402313232,1.6216744895779291
0.7511820793151855,1.421293374431593
0.7537376880645752,1.4070429395428328
0.7562911510467529,1.5335468001342816
0.7587926387786865,1.4956706442457353
0.7612810134887695,1.4222934049501024
0.763749361038208,1.4381688894314404
0.7662279605865479,1.5304217047639395
0.7687053680419922,1.51754631183813
0.7711737155914307,1.528671651356548
0.773712158203125,1.4385439008758814
0.7763252258300781,1.6007988525040437
0.7788212299346924,1.5432970976897489
0.7813010215759277,1.5976737571337016
0.7838037014007568,1.6681759086886199
0.7862730026245117,1.6164243293557543
0.7887499332427979,1.6021738944669943
0.791388988494873,1.6405500656147955
0.793933629989624,1.573048005615406
0.79660964012146,1.506420972319712
0.7991480827331543,1.4111680654316845
0.8016281127929688,1.4904204840235604
0.8041040897369385,1.5136711935789058
0.806633472442627,1.32654048280282
0.8091127872467041,1.4496692403942992
0.81158447265625,1.6441751762443924
0.8140575885772705,1.5085460371715447
0.816659688949585,1.6191744132816555
0.8191871643066406,1.5497972960600606
0.8216588497161865,1.5101710867641225
0.824195384979248,1.5255465559862058
0.8267741203308105,1.4140431531723991
0.8292953968048096,1.4060429090243234
0.8317763805389404,1.5316717429120763
0.8342494964599609,1.4397939390240182
0.8368427753448486,1.5696729026154363
0.8394343852996826,1.4694198431348615
0.8420517444610596,1.482295236060671
0.8445806503295898,1.4832952665791803
0.8470532894134521,1.4765450605792414
0.8495256900787354,1.2414128849147008
0.851996660232544,1.5764231086153753
0.8545551300048828,1.5564224982451857
0.8571577072143555,1.5875484481337934
0.8596868515014648,1.3144151127658927
0.8622076511383057,1.7840544450209053
0.8646752834320068,1.4837952818384352
0.8671576976776123,1.3335406964323864
0.8696324825286865,1.658550614947966
0.8721399307250977,1.4404189580980866
0.8746485710144043,1.0986585283974732
0.8772692680358887,1.8109302652058474
0.8798012733459473,1.5151712393566699
0.8822798728942871,1.4719199194311352
0.8847501277923584,1.7689289834284494
0.8872325420379639,1.6085490890224923
0.8897106647491455,1.4070429395428328
0.8923068046569824,1.445794122135075
0.8948323726654053,1.3857922910245064
0.8974125385284424,1.254413281655324
0.8999476432800293,1.4994207586901458
0.9024653434753418,1.3777920468764306
0.9049539566040039,1.4481691946165351
0.9074690341949463,1.4975457014679405
0.9099476337432861,1.4786701254310741
0.9124715328216553,1.321415326395459
0.9149460792541504,1.5937986388744776
0.9174776077270508,1.4542943815424056
0.9200818538665771,1.3345407269508958
0.9226150512695312,1.4134181340983307
0.9250922203063965,1.4126681112094486
0.9275660514831543,1.4189183019501328
0.9300422668457031,1.321415326395459
0.9325101375579834,1.4747950071718499
0.9350123405456543,1.4971706900234993
0.9375135898590088,1.4306686605426193
0.9401185512542725,1.5074210028382216
0.9427971839904785,1.5136711935789058
0.9453275203704834,1.5894235053559986
0.9478027820587158,1.6928016602069156
0.9502756595611572,1.3290405590990937
0.9527838230133057,1.6528004394665365
0.955265998840332,1.690676595355083
0.9577474594116211,1.616549333170568
0.9604086875915527,1.5476722312082278
0.9629333019256592,1.6553005157628102
0.9654128551483154,1.5102960905789362
0.9679102897644043,1.6393000274666587
0.9703867435455322,1.445044099246193
0.9728682041168213,1.3086649372844632
0.9753427505493164,1.6359249244666891
0.977806806564331,1.286164250618
0.9804160594940186,1.1945364543595691
0.9829850196838379,1.7158023621326335
0.9854855537414551,1.4836702780236215
0.988013505935669,1.26478859828486
0.9905257225036621,1.761178746910001
0.993119478225708,1.461669606616413
0.9956405162811279,1.4412939848017825
0.9981400966644287,1.4161682180242319
1.0007989406585693,1.381667165135655
1.003326654434204,1.3196652729880674
1.0058109760284424,1.418418286690878
1.008284091949463,1.5462971892452775
1.0107548236846924,1.4982957243568225
1.0132534503936768,1.5042959074678794
1.0158030986785889,1.5704229255043185
1.0183074474334717,1.428043580431532
1.0209143161773682,1.4650447096163826
1.023475170135498,1.4354188055055392
1.0259959697723389,1.4242934659871214
1.028491497039795,1.4610445875423446
1.0309979915618896,1.443419049653615
1.0334932804107666,1.5315467390972626
1.0359971523284912,1.5204213995788447
1.03847336769104,1.5287966551713617
1.0410773754119873,1.5564224982451857
1.0436861515045166,1.5596725974303416
1.0462119579315186,1.5636727195043796
1.0487029552459717,1.542922086245308
1.0511753559112549,1.5499222998748743
1.0536439418792725,1.381292153691214
1.0561184883117676,1.3771670278023622
1.0586278438568115,1.4201683400982696
1.0611672401428223,1.5370469069490647
1.063774585723877,1.5406720175786617
1.0662696361541748,1.5204213995788447
1.0687634944915771,1.5492972808008059
1.0712339878082275,1.5746730552079837
1.0737144947052002,1.567797845393231
1.0761892795562744,1.5660477919858395
1.0786678791046143,1.5760480971709343
1.081174612045288,1.5930486159855954
1.0837886333465576,1.4022927945799128
1.0862860679626465,1.312665059358501
1.0887608528137207,1.3879173558763391
1.0912299156188965,1.8031800286873991
1.0938060283660889,1.695051728873562
1.096367597579956,1.7288027588732569
1.098862886428833,1.8504314706869718
1.1013379096984863,1.6085490890224923
1.1039822101593018,1.332915677358318
1.106551170349121,1.2574133732108526
1.1090312004089355,1.2527882320627461
1.111527919769287,1.2205372478408156
1.1140084266662598,1.3011647083956421
1.1164875030517578,1.6586756187627798
1.1189610958099365,1.4950456251716668
1.121523141860962,1.555922482985931
1.124171257019043,1.641175084688864
1.1266758441925049,1.3622915738395338
1.1291842460632324,1.212787011322367
1.131653070449829,1.4060429090243234
1.1343424320220947,1.2074118472853788
1.136904001235962,1.2811640980254526
1.1393852233886719,1.427168553727836
1.1418604850769043,1.4226684163945433
1.1445331573486328,1.5725479903561512
1.14707350730896,1.542922086245308
1.1495580673217773,1.5532974028748436
1.1522197723388672,1.5352968535416731
1.1547517776489258,1.553922421948912
1.1572332382202148,1.4777950987273782
1.1597685813903809,1.4182932828760644
1.1622495651245117,1.4710448927274393
1.1648621559143066,1.376041993469039
1.1673879623413086,1.4702948698385572
1.1698617935180664,1.4666697592089604
1.1735780239105225,1.5272966093935973
1.1775431632995605,1.5384219489120152
1.1811702251434326,1.5984237800225838
1.1838569641113281,1.5906735435041355
1.1865808963775635,1.5620476699118016
1.1891157627105713,1.654550492873928
1.1916236877441406,1.5667978148747217
1.1941635608673096,1.6176743675038912
1.1968224048614502,1.5260465712454605
1.1993141174316406,1.5185463423566394
1.201789140701294,1.5315467390972626
1.204284429550171,1.3710418408764917
1.2070271968841553,1.3920424817651906
1.209573745727539,1.3700418103579823
1.2120556831359863,1.3941675466170234
1.2145724296569824,1.4824202398754847
1.2170491218566895,1.4557944273201697
1.2195451259613037,1.5764231086153753
1.2220590114593506,1.4380438856166267
1.2245392799377441,1.54129703665273
1.2271814346313477,1.4876704000976593
1.2297277450561523,1.5225464644306774
1.232222080230713,1.57454805139317
1.2347068786621094,1.5014208197271646
1.2371902465820312,1.492170537430952
1.2396764755249023,1.5891734977263712
1.2421491146087646,1.5066709799493394
1.2446954250335693,1.546422193060091
1.247330665588379,1.5269215979491564
1.2498486042022705,1.4314186834315012
1.25233793258667,1.4906704916531879
1.2548189163208008,1.5399219946897795
1.2572989463806152,1.5565475020599995
1.2597806453704834,1.4806701864680931
1.2622883319854736,1.585673390911588
1.2647676467895508,1.491795525986511
1.267411470413208,1.4827952513199256
1.269944429397583,1.4930455641346478
1.2724664211273193,1.4707948850978119
1.2749412059783936,1.4990457472457046
1.2774598598480225,1.4456691183202615
1.279933214187622,1.5010458082827236
1.2824056148529053,1.5305467085787532
1.2848718166351318,1.5689228797265542
1.287522315979004,1.527421613208411
1.290065050125122,1.5452971587267679
1.292598009109497,1.4754200262459183
1.2951319217681885,1.4047928708761865
1.2976930141448975,1.2431629383220923
1.3001806735992432,1.388792382580035
1.3026602268218994,1.4066679280983918
1.305128574371338,1.4071679433576465
1.3077337741851807,1.48429529709769
1.3128201961517334,1.571797967467269
1.3155007362365723,1.627299661244545
1.3180122375488281,1.597923764763329
1.3204925060272217,1.6210494705038607
1.3229801654815674,1.5394219794305248
1.3254733085632324,1.601923886837367
1.3280231952667236,1.5030458693197426
1.3306422233581543,1.4689198278756066
1.333132266998291,1.4934205755790888
1.3356351852416992,1.4201683400982696
1.3381166458129883,1.3655416730246897
1.3406014442443848,1.477545091097751
1.343083381652832,1.4471691640980255
1.3456287384033203,1.3255404522843106
1.3482353687286377,1.279789056062502
1.3508358001708984,1.32891555528428
1.3533387184143066,1.5149212317270426
1.3558402061462402,1.5550474562822354
1.3583312034606934,1.7634288155766473
1.3607959747314453,1.8051800897244181
1.3632826805114746,1.788929593798639
1.3657543659210205,1.6898015686513872
1.3682365417480469,1.5782981658375805
1.3708596229553223,1.336915799432356
1.373373031616211,1.1959114963225197
1.3758487701416016,1.056782250434889
1.3783793449401855,1.2827891476180304
1.3809103965759277,0.6452696920682395
1.383418083190918,1.6769261757255778
1.3859050273895264,1.7981798760948517
1.3884203433990479,1.6406750694296093
1.3910460472106934,1.8536815698721276
1.393573522567749,1.807555162205878
1.3961286544799805,1.5739230323191016
1.398695707321167,1.4789201330607014
1.4011847972869873,1.2509131748405409
1.4036662578582764,1.2439129612109745
1.4061481952667236,1.1404098025452438
1.4086167812347412,1.1691606799523913
1.4112303256988525,1.411793084505753
1.4137609004974365,1.4480441908017214
1.4162399768829346,1.5751730704672384
1.41871976852417,1.636799951170385
1.4211947917938232,1.6102991424298838
1.42366623878479,1.5059209570604573
1.426137924194336,1.7988048951689202
1.428612232208252,1.464044679097873
1.4312336444854736,1.5067959837641531
1.4337620735168457,1.4327937253944518
1.4362382888793945,1.2790390331736199
1.4387133121490479,1.3115400250251779
1.4411842823028564,1.468419812616352
1.4436619281768799,1.5346718344676047
1.4461781978607178,1.5564224982451857
1.4487879276275635,1.6001738334299753
1.4514079093933105,1.5067959837641531
1.4539391994476318,1.5017958311716058
1.456474781036377,1.4930455641346478
1.4589545726776123,1.49854573198645
1.4614293575286865,1.5241715140232552
1.46390700340271,1.4654197210608235
1.4663763046264648,1.376041993469039
1.4688615798950195,1.5121711478011415
1.4722623825073242,1.579673207800531
1.4763476848602295,1.6334248481704154
1.479975938796997,1.601923886837367
1.4833335876464844,1.5029208655049289
1.4860186576843262,1.5952986846522417
1.4885356426239014,1.4867953733939636
1.4910380840301514,1.4824202398754847
1.4936773777008057,1.4602945646534624
1.496222734451294,1.4091680043946655
1.4988889694213867,1.3441660206915496
1.5014169216156006,1.173660817285684
1.5039093494415283,1.6533004547257912
1.506403923034668,1.7179274269844662
1.5090727806091309,1.544922147282327
1.5116400718688965,1.4469191564683983
1.51426100730896,1.393542527542955
1.516836166381836,1.1779109469893492
1.5193634033203125,1.1671606189153723
1.521876573562622,1.4002927335428939
1.5247159004211426,1.4000427259132666
1.5276288986206055,1.3477911313211464
1.5301804542541504,1.5259215674306468
1.5327014923095703,1.5492972808008059
1.5353102684020996,1.522671468245491
1.537825584411621,1.553547410504471
1.5403263568878174,1.6214244819483017
1.542813777923584,1.689926572466201
1.5452933311462402,1.5962987151707513
1.547912359237671,0.8441507614368114
1.5506792068481445,1.9523095797601246
1.55336594581604,1.0256563005462813
1.556004285812378,1.635174901577807
1.5585570335388184,1.3637916196172981
1.5610578060150146,0.9902802209540087
1.5635442733764648,1.9856855983153785
1.566025972366333,1.320665303506577
1.568509578704834,1.636799951170385
1.5709950923919678,1.5422970671712395
1.573470115661621,1.2972895901364179
1.5761549472808838,1.3291655629139074
1.5786900520324707,1.3759169896542254
1.5811848640441895,1.5516723532822658
1.583667278289795,1.647550279244362
1.586155891418457,1.6355499130222482
1.5886645317077637,1.6868014770958588
1.5911502838134766,1.670800988799707
1.5936284065246582,1.5290466628009889
1.596238374710083,1.361041535691397
1.5988585948944092,1.2645385906552324
1.6013860702514648,1.3257904599139378
1.6038734912872314,1.3862923062837613
1.6063899993896484,1.4655447248756373
1.6088740825653076,1.5045459150975067
1.6113512516021729,1.4807951902829066
1.6138296127319336,1.4504192632831814
1.6164240837097168,1.3999177220984529
1.6190335750579834,1.3672917264320812
1.6215550899505615,1.4107930539872433
1.6240475177764893,1.4827952513199256
1.626570224761963,1.588048463393048
1.6290802955627441,1.5940486465041048
1.6317086219787598,1.5595475936155279
1.6344890594482422,1.5709229407635732
1.637162685394287,1.5171713003936889
1.6397063732147217,1.5220464491714225
1.6421935558319092,1.509546067690054
1.6446824073791504,1.4614195989867855
1.6476128101348877,1.441043977172155
1.650292158126831,1.4411689809869688
1.6528220176696777,1.4571694692831203
1.655304193496704,1.4931705679494616
1.6579174995422363,1.533796807763909
1.6605029106140137,1.5654227729117711
1.6629908084869385,1.5806732383190407
1.665471076965332,1.5674228339487901
1.667949914932251,1.5584225592822047
1.6704292297363281,1.5299216895046848
1.6730666160583496,1.5261715750602742
1.6755754947662354,1.485420331431013
1.678161382675171,1.4896704611346783
1.6806814670562744,1.5086710409863584
1.6831669807434082,1.5489222693563647
1.685633659362793,1.5767981200598165
1.6881184577941895,1.6454252143925292
1.690627098083496,1.6420501113925596
1.6931085586547852,1.6571755729850155
1.695585012435913,1.6309247718741418
1.6981916427612305,1.5740480361339153
1.70082688331604,1.456169438764611
1.7033326625823975,1.3229153721732232
1.7058196067810059,1.2542882778405104
1.7083003520965576,1.1729107943968018
1.7107841968536377,1.2225373088778344
1.7132611274719238,1.328540543839839
1.7157392501831055,1.483045258949553
1.7183470726013184,1.5656727805413986
1.7208831310272217,1.5590475783562732
1.7233715057373047,1.5945486617633595
1.7258529663085938,1.5384219489120152
1.728330373764038,1.4939205908383435
1.73081374168396,1.4646696981719414
1.7332918643951416,1.4547943968016603
1.7357721328735352,1.4604195684682761
1.7383108139038086,1.4935455793939025
1.7409296035766602,1.48192022461623
1.7434260845184326,1.4971706900234993
1.745908498764038,1.5487972655415512
1.7484500408172607,1.539671987060152
1.751065969467163,1.5735480208746606
1.7535760402679443,1.5510473342081974
1.7560560703277588,1.5769231238746302
1.7586228847503662,1.52704660176397
1.7612218856811523,1.5196713766899625
1.7637178897857666,1.4600445570238352
1.7661948204040527,1.489420453505051
1.7686734199523926,1.4707948850978119
1.7711479663848877,1.4716699118015077
1.7736294269561768,1.4535443586535235
1.7761051654815674,1.4221684011352886
1.7786304950714111,1.4307936643574328
1.7812652587890625,1.4470441602832118
1.783787488937378,1.391542466505936
1.786262035369873,1.4780451063570057
1.7887389659881592,1.5487972655415512
1.7912182807922363,1.5299216895046848
1.793691873550415,1.49854573198645
1.7961623668670654,1.5009208044679099
1.7986655235290527,1.5401720023194068
1.801304817199707,1.5350468459120459
1.8038554191589355,1.4650447096163826
1.8063454627990723,1.5045459150975067
1.8088195323944092,1.4289186071352276
1.8113000392913818,1.4067929319132055
1.81378173828125,1.471544907986694
1.816258430480957,1.5125461592455827
1.8187377452850342,1.5762981048005618
1.8213458061218262,1.5894235053559986
1.8238747119903564,1.6059240089114049
1.8263709545135498,1.6041739555040133
1.8288476467132568,1.6195494247260964
1.8313202857971191,1.5946736655781732
1.8337976932525635,1.5414220404675436
1.8362677097320557,1.449794244209113
1.8387377262115479,1.4316686910611287
1.841318130493164,1.3679167455061496
1.8438701629638672,1.361041535691397
1.8463618755340576,1.3817921689504686
1.8488409519195557,1.4231684316537982
1.8514621257781982,1.4839202856532487
1.85400390625,1.4995457625049593
1.8564951419830322,1.5430470900601216
1.8589775562286377,1.5512973418378249
1.8615264892578125,1.5692978911709954
1.8641209602355957,1.4835452742088078
1.8666737079620361,1.5206714072084722
1.8691492080688477,1.4500442518387404
1.8716230392456055,1.4481691946165351
1.8740930557250977,1.4885454268013552
1.8765695095062256,1.4310436719870603
1.8790640830993652,1.4909204992828151
1.8815901279449463,1.5142962126529742
1.8841972351074219,1.5041709036530657
1.8866972923278809,1.5756730857264933
1.889162302017212,1.6076740623187964
1.8916547298431396,1.5562974944303722
1.8941335678100586,1.594423657948546
1.8966124057769775,1.5349218420972321
1.8990864753723145,1.5002957853938415
1.9016892910003662,1.4839202856532487
1.90433669090271,1.5367968993194374
1.9068613052368164,1.4507942747276223
1.9093475341796875,1.4190433057649465
1.9118261337280273,1.434668782616657
1.9143023490905762,1.4235434430982392
1.9167749881744385,1.494920621356853
1.919248342514038,1.5387969603564564
1.9217150211334229,1.455294412060915
1.9243109226226807,1.4072929471724602
1.9268345832824707,1.4974206976531268
1.929321050643921,1.4589195226905118
1.931800365447998,1.4706698812829984
1.9342753887176514,1.4506692709128088
1.9367451667785645,1.5117961363567005
1.9392204284667969,1.3429159825434127
1.9416933059692383,1.4332937406537065
1.9443004131317139,1.465169713431196
1.946828842163086,1.4787951292458879
1.9493165016174316,1.5130461745048374
1.9519033432006836,1.4997957701345868
1.9544239044189453,1.5734230170598469
1.9569013118743896,1.4851703238013856
1.9593908786773682,1.5477972350230416
1.9618732929229736,1.6045489669484543
1.9644718170166016,1.5672978301339764
1.9669952392578125,1.6175493636890776
1.969470500946045,1.5357968688009278
1.9719557762145996,1.5501723075045015
1.9744350910186768,1.5206714072084722
1.9769110679626465,1.5146712240974152
1.9793851375579834,1.5227964720603047
1.981860876083374,1.6281746879482408
1.9844274520874023,1.629299722281564
1.9869718551635742,1.6081740775780513
1.989454984664917,1.5956736960966829
1.9919252395629883,1.5195463728751488
1.9944093227386475,1.564672750022889
1.9968819618225098,1.2852892239143041
1.9993689060211182,1.3306656086916717
2.0020101070404053,1.3569164098025455
2.0046138763427734,1.3222903530991548
2.0072057247161865,1.4140431531723991
2.009694814682007,1.4899204687643057
2.012171745300293,1.5407970213934752
2.014653205871582,1.5350468459120459
2.017186403274536,1.5339218115787225
2.0196895599365234,1.5026708578753014
2.022165060043335,1.417293252357555
2.0246448516845703,1.456169438764611
2.0272858142852783,1.4272935575426497
2.0298008918762207,1.3736669209875791
2.0322861671447754,1.3472911160618917
2.0347578525543213,1.3470411084322642
2.037230968475342,1.404542863246559
2.03971004486084,1.4642946867275004
2.0423808097839355,1.5841733451338238
2.044882297515869,1.6160493179113133
2.0475046634674072,1.6215494857631154
2.0500235557556152,1.6175493636890776
2.052597761154175,1.58167326883755
2.0551061630249023,1.5516723532822658
2.0575857162475586,1.5172963042085026
2.0600643157958984,1.4235434430982392
2.062584638595581,1.4425440229499193
2.0650577545166016,1.5292966704306163
2.0676729679107666,1.4922955412457657
2.0701937675476074,1.542547074800867
2.0741283893585205,1.5874234443189796
