tiempo,voltios
0.0009367465972900391,1.6111219631302645
0.0014824867248535156,1.5990355267977043
0.0017557144165039062,1.5982297643755337
0.0019392967224121094,1.597424001953363
0.0021097660064697266,1.5990355267977043
0.00226593017578125,1.5982297643755337
0.002416849136352539,1.5990355267977043
0.002559185028076172,1.5990355267977043
0.0027022361755371094,1.5990355267977043
0.0028581619262695312,1.5885606153094856
0.003010988235473633,1.5990355267977043
0.003225564956665039,1.5990355267977043
0.0033876895904541016,1.5990355267977043
0.0035424232482910156,1.599841289219875
0.0036897659301757812,1.6014528140642164
0.0039098262786865234,1.604675863752899
0.004092693328857422,1.6111219631302645
0.004257678985595703,1.624819924307166
0.00440669059753418,1.624819924307166
0.004561424255371094,1.624819924307166
0.004709720611572266,1.624819924307166
0.004853963851928711,1.6377121230618967
0.00500178337097168,1.6377121230618967
0.0051534175872802734,1.6377121230618967
0.005293369293212891,1.6377121230618967
0.005432844161987305,1.6441582224392621
0.005579233169555664,1.6441582224392621
0.005713939666748047,1.6441582224392621
0.0058481693267822266,1.6441582224392621
0.005988121032714844,1.6377121230618967
0.0061261653900146484,1.6441582224392621
0.0062618255615234375,1.6441582224392621
0.006407737731933594,1.6377121230618967
0.006552457809448242,1.6377121230618967
0.006693601608276367,1.6377121230618967
0.006836652755737305,1.6377121230618967
0.00698399543762207,1.6377121230618967
0.007127046585083008,1.6377121230618967
0.007272243499755859,1.624819924307166
0.0074138641357421875,1.6240141618849953
0.007564067840576172,1.624819924307166
0.007712841033935547,1.624819924307166
0.007910728454589844,1.624819924307166
0.008063554763793945,1.624819924307166
0.008205890655517578,1.624819924307166
0.008350133895874023,1.624819924307166
0.008499860763549805,1.6441582224392621
0.008650064468383789,1.624819924307166
0.008800268173217773,1.6304602612623607
0.008946418762207031,1.6441582224392621
0.009094476699829102,1.6441582224392621
0.009235620498657227,1.6497985593944569
0.009386539459228516,1.6497985593944569
0.009530782699584961,1.6626907581491883
0.009671926498413086,1.6699426199487244
0.009815692901611328,1.656244658771823
0.00995945930480957,1.6755829569039191
0.010118246078491211,1.6763887193260898
0.010305643081665039,1.6892809180808206
0.010460376739501953,1.68847515565865
0.010651350021362305,1.7013673544133807
0.010827302932739258,1.7013673544133807
0.010976791381835938,1.7142595531681115
0.011120080947875977,1.7045904041020634
0.011266708374023438,1.7142595531681115
0.011419296264648438,1.7142595531681115
0.011556863784790039,1.727957514345013
0.011693477630615234,1.7142595531681115
0.011882781982421875,1.7287632767671837
0.01203608512878418,1.727957514345013
0.012183189392089844,1.727957514345013
0.012330293655395508,1.727957514345013
0.012469768524169922,1.727957514345013
0.012615442276000977,1.727957514345013
0.012761592864990234,1.727957514345013
0.012907266616821289,1.727957514345013
0.013050317764282227,1.727957514345013
0.013198137283325195,1.727957514345013
0.013341426849365234,1.727957514345013
0.01349496841430664,1.727957514345013
0.013636350631713867,1.727957514345013
0.01378321647644043,1.727957514345013
0.013927936553955078,1.727957514345013
0.014069080352783203,1.727957514345013
0.014216184616088867,1.727957514345013
0.014360666275024414,1.727957514345013
0.014533042907714844,1.727957514345013
0.01468515396118164,1.727957514345013
0.014832019805908203,1.727957514345013
0.014972686767578125,1.727957514345013
0.015118598937988281,1.727957514345013
0.015260934829711914,1.727957514345013
0.015407562255859375,1.727957514345013
0.015600204467773438,1.727957514345013
0.015751361846923828,1.727957514345013
0.015941858291625977,1.730374801611525
0.01611042022705078,1.727957514345013
0.016267776489257812,1.727957514345013
0.016413211822509766,1.727957514345013
0.016570091247558594,1.727957514345013
0.016725540161132812,1.727957514345013
0.016881227493286133,1.727957514345013
0.01703810691833496,1.727957514345013
0.01718616485595703,1.727957514345013
0.01734137535095215,1.727957514345013
0.017511844635009766,1.727957514345013
0.01768040657043457,1.727957514345013
0.01784682273864746,1.727957514345013
0.01800704002380371,1.727957514345013
0.018180131912231445,1.727957514345013
0.018339872360229492,1.727957514345013
0.018490076065063477,1.727957514345013
0.018700122833251953,1.727957514345013
0.01888728141784668,1.727957514345013
0.019054889678955078,1.7142595531681115
0.019219160079956055,1.7142595531681115
0.01939868927001953,1.727957514345013
0.019568681716918945,1.7142595531681115
0.01973557472229004,1.7110365034794288
0.019926071166992188,1.7537419118544746
0.020107269287109375,1.7142595531681115
0.020284175872802734,1.727957514345013
0.020493507385253906,1.7078134537907461
0.020658254623413086,1.7078134537907461
0.020817041397094727,1.7142595531681115
0.020979642868041992,1.7142595531681115
0.021168947219848633,1.7021731168355514
0.02133488655090332,1.7078134537907461
0.02150273323059082,1.7078134537907461
0.021683931350708008,1.7078134537907461
0.02184295654296875,1.7045904041020634
0.022016525268554688,1.7013673544133807
0.022191524505615234,1.7013673544133807
0.022354602813720703,1.7013673544133807
0.022547483444213867,1.7013673544133807
0.022713184356689453,1.7013673544133807
0.022882461547851562,1.6989500671468687
0.02304220199584961,1.695727017458186
0.023206472396850586,1.6892809180808206
0.023379087448120117,1.6755829569039191
0.02360224723815918,1.6755829569039191
0.023757457733154297,1.6755829569039191
0.02391672134399414,1.6626907581491883
0.02407979965209961,1.6626907581491883
0.024237632751464844,1.6530216090831402
0.024408578872680664,1.6497985593944569
0.02458024024963379,1.6497985593944569
0.024741649627685547,1.6489927969722862
0.024909496307373047,1.6441582224392621
0.025066614151000977,1.6377121230618967
0.025220632553100586,1.624819924307166
0.025386333465576172,1.624819924307166
0.025548219680786133,1.624819924307166
0.02572035789489746,1.6232083994628246
0.025887489318847656,1.6111219631302645
0.026050090789794922,1.6111219631302645
0.026204586029052734,1.6111219631302645
0.026401519775390625,1.604675863752899
